PostInterventionDays,EIR,LARVcov,outcome,outcomeLabel,min.val,max.val,mean.val,median.val,sd.val,n.val,q25,q75,q2.5,q97.5,se.val,lower.ci.val,upper.ci.val,weighted
365,90,40,simulatedEIR,EIR,45.3395493519451,52.9270478841102,47.7567856507933,46.9608409783746,2.21042693908529,18,46.4704027861991,47.853069532804,45.6120074035552,52.6637511405025,0.521002625981543,46.6575661944054,48.8560051071813,0
365,90,50,Nv,Host-seeking mosquitoes,49.2642212076957,58.5072245712343,51.9525354171123,51.0948419489506,2.67209046177313,18,50.2688371624089,51.8559059981385,49.3944571656567,58.4411012356152,0.629817761821223,50.6237360920258,53.2813347421989,0
365,90,50,PR,Prevalence,10.2017504020253,12.8673529671569,11.6251201844993,11.4745441153408,0.764375482122125,18,11.1531308699998,12.3804951333059,10.4009603846606,12.7679863652923,0.180165028927097,11.2450051998882,12.0052351691105,0
365,90,50,simulatedEIR,EIR,56.8722133500649,65.8461927449509,59.537687411916,58.735543587279,2.55361197678773,18,57.8853800009761,59.2836073844303,57.2071806990956,65.6449854844365,0.601892115101929,58.2678060512989,60.8075687725331,0
365,90,60,Nv,Host-seeking mosquitoes,59.7759152178036,69.908223713533,62.2610433391813,60.9038269886736,3.09662826546716,18,60.4544422257189,62.2474291481126,59.8864399336556,69.7986979798017,0.729882281775255,60.7211263311073,63.8009603472552,0
365,90,60,PR,Prevalence,15.7139945755497,21.2871018317558,17.4398722602353,16.7842266369028,1.67340206653375,18,16.3575009349421,17.8092777854323,15.7584090664632,21.1367038939575,0.394424649632532,16.6077089901591,18.2720355303115,0
365,90,60,simulatedEIR,EIR,68.2217231907238,77.9011608160913,70.7579377740209,69.6521124887382,2.95389082104402,18,68.9529308998513,70.6582037587024,68.2647152660348,77.7341068984847,0.696238743481642,69.2890024271322,72.2268731209095,0
365,90,70,Nv,Host-seeking mosquitoes,69.919009555106,81.6846871976173,72.7157870741136,70.9314368561326,3.65965411364546,18,70.4401990863316,72.8017615186165,70.0237566198586,81.6615669380449,0.862588746851984,70.8958838987416,74.5356902494856,0
365,90,70,PR,Prevalence,22.4809402485747,32.3421208994743,25.2924964333898,24.3373629977169,2.54858933747704,18,23.8741107393497,25.6764946342643,22.8134337667591,31.2163838889506,0.600708267663249,24.0251127725406,26.5598800942389,0
365,90,70,simulatedEIR,EIR,78.0059910911965,88.6176998515502,80.9866139595499,79.5628709124463,3.12486110352837,18,79.0624129275652,81.1390213892895,78.3469459690741,88.3694253693953,0.736536825523662,79.4326570914122,82.5405708276876,0
365,90,80,Nv,Host-seeking mosquitoes,80.0589075419451,93.1942379220155,83.1444651734569,81.4558161527446,4.06598967669753,18,80.6231160408917,83.1952223738731,80.1698448953002,93.1863111130063,0.958362957542441,81.1224960764155,85.1664342704984,0
365,90,80,PR,Prevalence,31.6838781421702,44.2286648686586,34.5009311278451,32.8197326417597,3.72163549819445,18,32.2219986228185,34.7694172824181,31.7254898520504,43.5087185439489,0.877197899292623,32.6502053350749,36.3516569206153,0
365,90,80,simulatedEIR,EIR,87.4384081079954,96.4593679554406,89.6699892741091,88.6344328598973,2.78002629099791,18,87.8956158797536,89.6145397618896,87.4800316999508,96.3668670879164,0.65525848074717,88.2875147239213,91.0524638242968,0
365,90,90,Nv,Host-seeking mosquitoes,90.3317075659357,99.9852512825346,92.9188652035355,91.4218450211458,3.25408301813226,18,90.5744747753208,93.3267114293428,90.3555743835274,99.9708691752639,0.766994722888436,91.3006477890695,94.5370826180014,0
365,90,90,PR,Prevalence,42.1024785042277,53.9194286427617,45.6690567393255,44.2507085292157,3.70671298769221,18,43.3583898829176,45.4182175155358,42.2988745242876,53.3721589644722,0.87368062983647,43.8257517364453,47.5123617422057,0
365,90,90,simulatedEIR,EIR,94.8013968603645,99.990098051958,96.2944377913008,95.556633282309,1.75279061969337,18,95.0520043475731,96.5273203659339,94.835542313271,99.9813544140051,0.413136711061784,95.4227955225278,97.1660800600738,0
365,90,100,Nv,Host-seeking mosquitoes,99.9999999999948,99.999999999995,99.9999999999948,99.9999999999949,0.0000000000000640184693704595,18,99.9999999999948,99.9999999999949,99.9999999999948,99.999999999995,0.0000000000000150892979376784,99.9999999999948,99.9999999999949,0
365,90,100,PR,Prevalence,54.1799356191362,56.1482175787614,55.1119284806534,55.0227421510677,0.614749235325159,18,54.698529227226,55.6584623203016,54.1942466562838,56.1058836795026,0.144897784342555,54.8062208780539,55.4176360832528,0
365,90,100,simulatedEIR,EIR,100,100,100,100,0,18,100,100,100,100,0,100,100,0
