seed,EIR,SeasonID,SeasonID_label,Duration_yr,developmentDuration,femaleEggsLaidByOviposit,developmentSurvival,LARVcov,red_simulated.EIR,red_PR,red_Nv0,red_Nv,red_simulated.EIR_cum,red_PR_cum,red_Nv0_cum,red_Nv_cum,Seasonality_grp,EIRlabel,Seasonality_grp2
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,6.44910782046984,3.05442428730099,1.12617004680187,1.12168955043606,6.44910782046984,3.05442428730099,1.12617004680187,1.12168955043606,Dry season,EIR 10,Dry season
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,5.02920983427169,1.94372454646428,0.914515239146141,0.911206238121446,5.02920983427169,1.94372454646428,0.914515239146141,0.911206238121446,Dry season,EIR 10,Dry season
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,8.93150249739671,4.70196223620881,2.08527548419009,2.07019662871453,8.93150249739671,4.70196223620881,2.08527548419009,2.07019662871453,Dry season,EIR 10,Dry season
1,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,8.69499991175277,6.47908182154758,0.284069289600854,0.27709195545213,8.69499991175277,6.47908182154758,0.284069289600854,0.27709195545213,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,-7.97694313019054,-3.22773460848775,-3.63367666815942,-3.61153777103986,-7.97694313019054,-3.22773460848775,-3.63367666815942,-3.61153777103986,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,-1.37144900926068,1.87288304443117,-3.34796238244515,-3.33027468033751,-1.37144900926068,1.87288304443117,-3.34796238244515,-3.33027468033751,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,-1.89992553845871,2.31121737397888,-4.38961038961039,-4.36855438750474,-1.89992553845871,2.31121737397888,-4.38961038961039,-4.36855438750474,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,7.34039715905324,6.55509065550907,-3.91312136139723,-3.87883744589176,7.34039715905324,6.55509065550907,-3.91312136139723,-3.87883744589176,Dry season,EIR 10,Dry season
1,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,12.8326681127314,10.8587368001594,-2.54724585759069,-2.4874827950769,12.8326681127314,10.8587368001594,-2.54724585759069,-2.4874827950769,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,0.0141732562465652,0.823120541430391,-0.399380902744882,-0.413950185221916,0.0141732562465652,0.823120541430391,-0.399380902744882,-0.413950185221916,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,1.67569227498479,1.02432778489115,-0.376512208218834,-0.365325433943918,1.67569227498479,1.02432778489115,-0.376512208218834,-0.365325433943918,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-1.3709672656836,-1.28040973111396,-1.1579645598408,-1.16635423131306,-1.3709672656836,-1.28040973111396,-1.1579645598408,-1.16635423131306,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,1.63789692499394,2.28644594841777,-2.08901102372154,-2.11453688123404,1.63789692499394,2.28644594841777,-2.08901102372154,-2.11453688123404,Dry season,EIR 10,Dry season
1,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,5.04922253783963,2.92665081397476,-0.00404308411511008,0.0371083628174158,5.04922253783963,2.92665081397476,-0.00404308411511008,0.0371083628174158,Dry season,EIR 10,Dry season
1,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
1,90,0,No seasonality,1,11,99,60,20,0.548965628921907,0.71222329162655,-1.66186131526419,-1.65245202558635,0.548965628921907,0.71222329162655,-1.66186131526419,-1.65245202558635,Dry season,EIR 90,Dry season
1,90,0,No seasonality,1,11,99,60,40,-2.03392575199385,1.59769008662175,-4.14279923828169,-4.13904251066098,-2.03392575199385,1.59769008662175,-4.14279923828169,-4.13904251066098,Dry season,EIR 90,Dry season
1,90,0,No seasonality,1,11,99,60,60,1.62179668839318,2.82964388835417,-3.84224171554869,-3.82254464285714,1.62179668839318,2.82964388835417,-3.84224171554869,-3.82254464285714,Dry season,EIR 90,Dry season
1,90,0,No seasonality,1,11,99,60,80,2.99663981215335,1.3089509143407,-1.55670442117821,-1.5570862206823,2.99663981215335,1.3089509143407,-1.55670442117821,-1.5570862206823,Dry season,EIR 90,Dry season
1,90,0,No seasonality,1,11,99,60,100,6.76328893567061,1.98267564966313,-2.00027531986815,-2.01517523987207,6.76328893567061,1.98267564966313,-2.00027531986815,-2.01517523987207,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,0.855658927794264,0.0728199526670227,1.9550262436592,1.97077269682762,0.855658927794264,0.0728199526670227,1.9550262436592,1.97077269682762,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-0.706161044430301,0.527944656835976,0.777771074416546,0.76721670827498,-0.706161044430301,0.527944656835976,0.777771074416546,0.76721670827498,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,1.50121272221216,-0.76460950300382,3.09168078448892,3.08384582597577,1.50121272221216,-0.76460950300382,3.09168078448892,3.08384582597577,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,1.55870302793821,2.22100855634444,2.15264857954869,2.16160263045729,1.55870302793821,2.22100855634444,2.15264857954869,2.16160263045729,Dry season,EIR 90,Dry season
1,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,-1.2150310597726,-1.0376843255052,1.63853700771738,1.63599829507397,-1.2150310597726,-1.0376843255052,1.63853700771738,1.63599829507397,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,4.76520293669484,1.57362307980518,2.27122140646805,2.2385153898778,4.76520293669484,1.57362307980518,2.27122140646805,2.2385153898778,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,1.07763569120301,-1.27388535031846,0.58612948243431,0.559054245161849,1.07763569120301,-1.27388535031846,0.58612948243431,0.559054245161849,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,2.67976249888517,0.505807418508811,2.36599720890723,2.35843827148809,2.67976249888517,0.505807418508811,2.36599720890723,2.35843827148809,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,5.59121951774901,1.57362307980518,1.36460166252048,1.33524056232609,5.59121951774901,1.57362307980518,1.36460166252048,1.33524056232609,Dry season,EIR 90,Dry season
1,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,3.09115784639849,-0.693143499437978,1.02323888113585,0.997780007084508,3.09115784639849,-0.693143499437978,1.02323888113585,0.997780007084508,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,20,5.54503640939466,0.557253280603989,1.99207057015956,1.93643066790752,5.54503640939466,0.557253280603989,1.99207057015956,1.93643066790752,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,40,2.71078396566551,0.179759122775481,0.961597894904158,0.914525019686455,2.71078396566551,0.179759122775481,0.961597894904158,0.914525019686455,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,60,2.22756068889889,1.65378392953442,2.10474264673419,2.05544419786671,2.22756068889889,1.65378392953442,2.10474264673419,2.05544419786671,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,80,5.20934415753473,0.0898795613877505,4.0846276788316,4.04019614861479,5.20934415753473,0.0898795613877505,4.0846276788316,4.04019614861479,Dry season,EIR 90,Dry season
1,90,2-1,"High seasonality,
one transmission season",1,11,99,60,100,4.5726728361459,-0.179759122775481,4.04312620861994,4.01066647576778,4.5726728361459,-0.179759122775481,4.04312620861994,4.01066647576778,Dry season,EIR 90,Dry season
2,3,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
2,3,0,No seasonality,1,11,99,60,20,10.0575006115823,9.11895783339047,1.25904820576004,1.28221253284141,10.0575006115823,9.11895783339047,1.25904820576004,1.28221253284141,Dry season,EIR 3,Dry season
2,3,0,No seasonality,1,11,99,60,40,13.9550017931831,11.6215289681179,1.89627290928692,1.89152551847505,13.9550017931831,11.6215289681179,1.89627290928692,1.89152551847505,Dry season,EIR 3,Dry season
2,3,0,No seasonality,1,11,99,60,60,19.8019660886521,16.4209804593761,1.08706812464704,1.10403040974901,19.8019660886521,16.4209804593761,1.08706812464704,1.10403040974901,Dry season,EIR 3,Dry season
2,3,0,No seasonality,1,11,99,60,80,30.1007745125748,27.768255056565,0.673802556599415,0.689669629381189,30.1007745125748,27.768255056565,0.673802556599415,0.689669629381189,Dry season,EIR 3,Dry season
2,3,0,No seasonality,1,11,99,60,100,59.2137545453034,54.9880013712719,0.895194825196368,0.916764492146017,59.2137545453034,54.9880013712719,0.895194825196368,0.916764492146017,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,2.65176162889866,3.24292452830189,0.131386049669198,0.148991250587111,2.65176162889866,3.24292452830189,0.131386049669198,0.148991250587111,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-6.32000555938115,-3.83254716981132,-1.73845104918638,-1.68893161039444,-6.32000555938115,-3.83254716981132,-1.73845104918638,-1.68893161039444,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,7.6555205286466,8.87382075471698,-1.76156797106582,-1.71471015521742,7.6555205286466,8.87382075471698,-1.76156797106582,-1.71471015521742,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,6.74264487557725,7.04599056603773,-1.9198749930503,-1.8809599231013,6.74264487557725,7.04599056603773,-1.9198749930503,-1.8809599231013,Dry season,EIR 3,Dry season
2,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,21.4904827185374,17.9834905660377,4.22074026821481,4.25302297130497,21.4904827185374,17.9834905660377,4.22074026821481,4.25302297130497,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,4.35995357370174,6.40138408304498,-1.44886258095675,-1.45857562482475,4.35995357370174,6.40138408304498,-1.44886258095675,-1.45857562482475,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,8.3834100864877,8.36216839677046,-0.331876215125136,-0.339016553201466,8.3834100864877,8.36216839677046,-0.331876215125136,-0.339016553201466,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,23.2805421393538,22.8373702422145,1.21605389273463,1.23884693000399,23.2805421393538,22.8373702422145,1.21605389273463,1.23884693000399,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,27.2370736455876,25.2595155709343,0.863538609504697,0.891556074487107,27.2370736455876,25.2595155709343,0.863538609504697,0.891556074487107,Dry season,EIR 3,Dry season
2,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,40.249541353102,36.9953863898501,0.347149125522676,0.38383569074335,40.249541353102,36.9953863898501,0.347149125522676,0.38383569074335,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,20,1.50491346122806,-0.236486486486498,0.792907572399417,0.783615157228587,1.50491346122806,-0.236486486486498,0.792907572399417,0.783615157228587,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,40,17.6555547572114,17.1621621621622,-0.44474452876161,-0.457381446610087,17.6555547572114,17.1621621621622,-0.44474452876161,-0.457381446610087,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,60,1.12545700864607,-1.48648648648649,1.09351377533797,1.06985029530545,1.12545700864607,-1.48648648648649,1.09351377533797,1.06985029530545,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,80,-6.22385639801693,-8.31081081081081,1.3427468478915,1.33645788105704,-6.22385639801693,-8.31081081081081,1.3427468478915,1.33645788105704,Dry season,EIR 3,Dry season
2,3,2-1,"High seasonality,
one transmission season",1,11,99,60,100,7.54456062087572,5.06756756756755,1.39265217455123,1.36352011229338,7.54456062087572,5.06756756756755,1.39265217455123,1.36352011229338,Dry season,EIR 3,Dry season
2,10,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
2,10,0,No seasonality,1,11,99,60,20,2.59830332763883,3.58447488584475,-0.0992239271412967,-0.0762862545229945,2.59830332763883,3.58447488584475,-0.0992239271412967,-0.0762862545229945,Dry season,EIR 10,Dry season
2,10,0,No seasonality,1,11,99,60,40,5.36306160293196,3.76712328767124,0.667308169345804,0.675890278400317,5.36306160293196,3.76712328767124,0.667308169345804,0.675890278400317,Dry season,EIR 10,Dry season
2,10,0,No seasonality,1,11,99,60,60,11.386102472002,7.46575342465754,-0.0198993040695445,-0.0207783572630748,11.386102472002,7.46575342465754,-0.0198993040695445,-0.0207783572630748,Dry season,EIR 10,Dry season
2,10,0,No seasonality,1,11,99,60,80,18.5020514842233,11.2100456621005,1.50962117722101,1.50257206379551,18.5020514842233,11.2100456621005,1.50962117722101,1.50257206379551,Dry season,EIR 10,Dry season
2,10,0,No seasonality,1,11,99,60,100,28.0150247492225,21.986301369863,-2.65233189858443,-2.62282235395041,28.0150247492225,21.986301369863,-2.65233189858443,-2.62282235395041,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-2.43077116912804,0.522973477773632,-0.98922861305032,-1.00740979959453,-2.43077116912804,0.522973477773632,-0.98922861305032,-1.00740979959453,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,-1.96999559023373,0.280164363093004,-0.307204903749268,-0.310386278414701,-1.96999559023373,0.280164363093004,-0.307204903749268,-0.310386278414701,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,4.45926365902606,1.73701905117669,1.9812194281281,1.94036277517627,4.45926365902606,1.73701905117669,1.9812194281281,1.94036277517627,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,7.3274116471827,4.55734030631303,2.02529456482708,1.9852162836177,7.3274116471827,4.55734030631303,2.02529456482708,1.9852162836177,Dry season,EIR 10,Dry season
2,10,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,5.23142273459507,4.10907732536422,-2.1996735797778,-2.19154242244829,5.23142273459507,4.10907732536422,-2.1996735797778,-2.19154242244829,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,0.541664708370545,0.253115264797502,0.942714635144186,0.972436326265469,0.541664708370545,0.253115264797502,0.942714635144186,0.972436326265469,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,1.76701955162852,2.0638629283489,-1.69392675899409,-1.69376496708454,1.76701955162852,2.0638629283489,-1.69392675899409,-1.69376496708454,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,4.4682932274287,2.16121495327103,-0.0374300362984361,-0.0475068594087961,4.4682932274287,2.16121495327103,-0.0374300362984361,-0.0475068594087961,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,10.2866358039197,6.77570093457943,0.679833915094745,0.700968558215286,10.2866358039197,6.77570093457943,0.679833915094745,0.700968558215286,Dry season,EIR 10,Dry season
2,10,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,19.9470085068384,13.2204049844237,1.15510832948877,1.16052470841452,19.9470085068384,13.2204049844237,1.15510832948877,1.16052470841452,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,20,-4.17513472606209,-2.53998118532457,-2.62787602205742,-2.6424108547541,-4.17513472606209,-2.53998118532457,-2.62787602205742,-2.6424108547541,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,40,-1.91545977748077,-1.4299153339605,0.571211256892956,0.545177840993008,-1.91545977748077,-1.4299153339605,0.571211256892956,0.545177840993008,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-3.6816986164259,-2.23894637817498,-1.82125879444762,-1.8500086689056,-3.6816986164259,-2.23894637817498,-1.82125879444762,-1.8500086689056,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,80,-2.80010497342097,-1.97554092191911,-1.79717310008239,-1.82881801077513,-2.80010497342097,-1.97554092191911,-1.79717310008239,-1.82881801077513,Dry season,EIR 10,Dry season
2,10,2-1,"High seasonality,
one transmission season",1,11,99,60,100,-0.906921532367814,-1.46754468485419,-0.879761678392582,-0.909914017299287,-0.906921532367814,-1.46754468485419,-0.879761678392582,-0.909914017299287,Dry season,EIR 10,Dry season
2,90,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
2,90,0,No seasonality,1,11,99,60,20,0.71404716846106,-1.19467293380337,0.418688135542304,0.410659140642575,0.71404716846106,-1.19467293380337,0.418688135542304,0.410659140642575,Dry season,EIR 90,Dry season
2,90,0,No seasonality,1,11,99,60,40,3.4684562904534,-0.450450450450444,1.28084774021058,1.24343006728429,3.4684562904534,-0.450450450450444,1.28084774021058,1.24343006728429,Dry season,EIR 90,Dry season
2,90,0,No seasonality,1,11,99,60,60,1.14183934733862,-0.215432824128474,-1.92521441338601,-1.9436775262286,1.14183934733862,-0.215432824128474,-1.92521441338601,-1.9436775262286,Dry season,EIR 90,Dry season
2,90,0,No seasonality,1,11,99,60,80,2.92218635199822,-1.37093615354483,0.822356068912688,0.818864142994458,2.92218635199822,-1.37093615354483,0.822356068912688,0.818864142994458,Dry season,EIR 90,Dry season
2,90,0,No seasonality,1,11,99,60,100,11.0462619869277,-0.117508813160974,4.40279676164441,4.40845041618095,11.0462619869277,-0.117508813160974,4.40279676164441,4.40845041618095,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,7.30508289498792,1.96150320806598,5.84231765343613,5.85530933698538,7.30508289498792,1.96150320806598,5.84231765343613,5.85530933698538,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,7.04047631390569,0.311640696608622,5.27472840989422,5.31211863313381,7.04047631390569,0.311640696608622,5.27472840989422,5.31211863313381,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,6.15246148093653,-0.219981668194313,5.63040287582778,5.64130001195518,6.15246148093653,-0.219981668194313,5.63040287582778,5.64130001195518,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,7.17636431219385,0.568285976168651,5.19611230690712,5.19978741109085,7.17636431219385,0.568285976168651,5.19611230690712,5.19978741109085,Dry season,EIR 90,Dry season
2,90,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,3.76912717329801,0.458295142071484,4.12401690246215,4.16880222247738,3.76912717329801,0.458295142071484,4.12401690246215,4.16880222247738,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,-2.30735276943693,-0.113250283125695,-0.345372186258012,-0.317551046330698,-2.30735276943693,-0.113250283125695,-0.345372186258012,-0.317551046330698,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,3.15135656191175,0.358625896564744,0.162396828427124,0.171063368001636,3.15135656191175,0.358625896564744,0.162396828427124,0.171063368001636,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,1.36457836428739,0.358625896564744,1.60462942531357,1.60998380489665,1.36457836428739,0.358625896564744,1.60462942531357,1.60998380489665,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,0.0775913430230038,-2.41600604001509,0.333967218154721,0.337846700161395,0.0775913430230038,-2.41600604001509,0.333967218154721,0.337846700161395,Dry season,EIR 90,Dry season
2,90,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,-0.0987706126747096,-1.5855039637599,-0.375124276962215,-0.347511297223633,-0.0987706126747096,-1.5855039637599,-0.375124276962215,-0.347511297223633,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,20,1.2462152434894,2.68432355046529,0.0793998963088091,0.0844540322210559,1.2462152434894,2.68432355046529,0.0793998963088091,0.0844540322210559,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,40,0.567203401588171,1.25268432355047,0.24363803798869,0.279983476385,0.567203401588171,1.25268432355047,0.24363803798869,0.279983476385,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,60,-0.102423060286785,2.12956335003578,-0.423828670251137,-0.454399412493689,-0.102423060286785,2.12956335003578,-0.423828670251137,-0.454399412493689,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,80,0.184851180517587,1.78954903364352,-0.398630986262722,-0.37728920916143,0.184851180517587,1.78954903364352,-0.398630986262722,-0.37728920916143,Dry season,EIR 90,Dry season
2,90,2-1,"High seasonality,
one transmission season",1,11,99,60,100,3.43096848960671,0.984251968503928,3.31539886664805,3.32675448662046,3.43096848960671,0.984251968503928,3.31539886664805,3.32675448662046,Dry season,EIR 90,Dry season
3,3,0,No seasonality,1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
3,3,0,No seasonality,1,11,99,60,20,9.72861950559515,8.86512590548465,0.505590666018471,0.501224824041849,9.72861950559515,8.86512590548465,0.505590666018471,0.501224824041849,Dry season,EIR 3,Dry season
3,3,0,No seasonality,1,11,99,60,40,12.8495440358324,12.5905484649879,-1.42926592124453,-1.45143413835217,12.8495440358324,12.5905484649879,-1.42926592124453,-1.45143413835217,Dry season,EIR 3,Dry season
3,3,0,No seasonality,1,11,99,60,60,23.7269880965755,22.8009658502932,-1.46491654513044,-1.44155083196262,23.7269880965755,22.8009658502932,-1.46491654513044,-1.44155083196262,Dry season,EIR 3,Dry season
3,3,0,No seasonality,1,11,99,60,80,32.3566045200776,29.6654018627113,-0.85367039377735,-0.874672615475856,32.3566045200776,29.6654018627113,-0.85367039377735,-0.874672615475856,Dry season,EIR 3,Dry season
3,3,0,No seasonality,1,11,99,60,100,52.8793880750839,48.6719558468437,-0.642359423108092,-0.65935772627478,52.8793880750839,48.6719558468437,-0.642359423108092,-0.65935772627478,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,20,-0.367314431347559,-0.56080283353011,-1.39726297935618,-1.40874406333599,-0.367314431347559,-0.56080283353011,-1.39726297935618,-1.40874406333599,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,40,3.45460337687162,4.456906729634,-0.00406603236562054,-0.0531560596823378,3.45460337687162,4.456906729634,-0.00406603236562054,-0.0531560596823378,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,60,-13.3370500159286,-11.0094451003542,-2.02778842691017,-2.0535596118089,-13.3370500159286,-11.0094451003542,-2.02778842691017,-2.0535596118089,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,80,8.85409366040141,8.17591499409681,-0.635753203452649,-0.659786030587512,8.85409366040141,8.17591499409681,-0.635753203452649,-0.659786030587512,Dry season,EIR 3,Dry season
3,3,1-1,"Medium seasonality,
one transmission season",1,11,99,60,100,18.8891366677286,17.060212514758,-0.792585880412192,-0.808622997698027,18.8891366677286,17.060212514758,-0.792585880412192,-0.808622997698027,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,20,14.2664883604058,11.2938005390836,3.4996645978498,3.5176488274878,14.2664883604058,11.2938005390836,3.4996645978498,3.5176488274878,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,40,16.9342680215671,14.1239892183288,2.51199087867305,2.51757478117069,16.9342680215671,14.1239892183288,2.51199087867305,2.51757478117069,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,60,21.3362748187835,19.4878706199461,1.48584159752144,1.48429208355116,21.3362748187835,19.4878706199461,1.48584159752144,1.48429208355116,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,80,31.2429195662729,28.3288409703504,2.32968520544137,2.31585466278634,31.2429195662729,28.3288409703504,2.32968520544137,2.31585466278634,Dry season,EIR 3,Dry season
3,3,1-2,"Medium seasonality,
two transmission seasons",1,11,99,60,100,40.4238464749023,36.2264150943396,0.481649574250777,0.442707223106052,40.4238464749023,36.2264150943396,0.481649574250777,0.442707223106052,Dry season,EIR 3,Dry season
3,3,2-1,"High seasonality,
one transmission season",1,11,99,60,0,0,0,0,0,0,0,0,0,Dry season,EIR 3,Dry season
